,index,symbol,tradedate,openPrice,highPrice,lowPrice,closePrice,volume,timestamp,pattern,CandlePattern,PatternType,range,NR7,NR4
5,4876,KDDL,20210104,241.9,241.9,230.0,230.25,5394,2021-01-04,0,,,11.900000000000006,,
5,4882,KEC,20210104,370.15,386.0,370.15,376.7,1041199,2021-01-04,0,CDLHIKKAKE,Bearish,15.850000000000023,,
5,4888,KECL,20210104,16.25,16.75,15.45,15.65,267228,2021-01-04,0,,,1.3000000000000007,,
5,4894,KEERTI,20210104,26.7,27.95,23.6,25.75,18959,2021-01-04,0,,,4.349999999999998,,
5,4900,KEI,20210104,479.0,483.1,473.0,475.75,109505,2021-01-04,0,,,10.100000000000023,,
5,4906,KELLTONTEC,20210104,75.0,76.8,73.75,75.0,2486703,2021-01-04,0,,,3.049999999999997,,
5,4912,KENNAMET,20210104,857.55,878.0,850.1,859.7,5731,2021-01-04,0,CDLHIKKAKE,Bearish,27.899999999999977,,
5,4924,KESORAMIND,20210104,63.95,67.05,63.95,64.9,927694,2021-01-04,0,,,3.0999999999999943,,
5,4930,KEYFINSERV,20210104,86.0,86.0,80.15,81.15,21745,2021-01-04,0,,,5.849999999999994,,
5,4936,KHADIM,20210104,124.6,124.65,121.8,123.3,76528,2021-01-04,0,CDLHIKKAKE,Bullish,2.8500000000000085,,
5,4942,KHAICHEM,20210104,29.0,29.1,28.1,28.35,358596,2021-01-04,0,CDLHIKKAKE,Bearish,1.0,,
5,4948,KHANDSE,20210104,17.3,19.0,17.3,19.0,2524,2021-01-04,0,,,1.6999999999999993,,
5,4954,KICL,20210104,1452.05,1498.9,1430.1,1450.35,2441,2021-01-04,0,CDL3OUTSIDE,Bullish,68.80000000000018,,
5,4960,KILITCH,20210104,102.45,103.4,97.3,100.25,6357,2021-01-04,0,,,6.1000000000000085,,
5,4966,KINGFA,20210104,589.25,677.0,584.1,635.55,54833,2021-01-04,0,,,92.89999999999998,,
5,4972,KIOCL,20210104,142.9,142.9,136.6,137.95,186437,2021-01-04,0,,,6.300000000000011,,
5,4978,KIRIINDUS,20210104,540.0,546.05,515.1,521.05,205030,2021-01-04,0,,,30.949999999999932,,
5,4984,KIRLFER,20210104,152.0,156.0,146.5,148.5,222596,2021-01-04,0,,,9.5,,
5,4990,KIRLOSBROS,20210104,128.65,133.15,126.95,132.3,192263,2021-01-04,0,CDLHIKKAKE,Bearish,6.200000000000003,,
5,4996,KIRLOSENG,20210104,128.0,134.4,128.0,131.5,574163,2021-01-04,0,,,6.400000000000006,,
5,5002,KIRLOSIND,20210104,803.95,813.8,794.9,811.1,2098,2021-01-04,0,,,18.899999999999977,,
5,5008,KITEX,20210104,113.8,113.8,110.6,111.7,151600,2021-01-04,0,,,3.200000000000003,,
5,5014,KKCL,20210104,842.85,892.2,830.25,867.1,2548,2021-01-04,0,CDLENGULFING,Bullish,61.950000000000045,,
5,5020,KMSUGAR,20210104,12.1,12.2,11.85,11.9,554681,2021-01-04,0,,,0.34999999999999964,,
5,5026,KNRCON,20210104,333.1,338.75,329.65,333.7,308137,2021-01-04,0,,,9.100000000000023,,
5,5032,KOKUYOCMLN,20210104,66.85,70.25,66.5,68.75,741256,2021-01-04,0,,,3.75,,
5,5038,KOLTEPATIL,20210104,245.95,247.0,241.0,244.3,76834,2021-01-04,0,,,6.0,,
5,5044,KOPRAN,20210104,140.2,141.3,134.1,138.1,318479,2021-01-04,0,CDLENGULFING,Bearish,7.200000000000017,,
5,5050,KOTAKBANK,20210104,2004.0,2005.95,1955.0,1965.55,3141429,2021-01-04,0,CDLHIKKAKE,Bullish,50.950000000000045,,
5,5086,KOTARISUG,20210104,19.5,20.0,18.8,19.25,354072,2021-01-04,0,,,1.1999999999999993,,
5,5092,KOTHARIPET,20210104,23.45,25.9,22.95,24.75,331543,2021-01-04,0,,,2.9499999999999993,,
5,5098,KOTHARIPRO,20210104,74.05,74.8,72.2,72.9,6417,2021-01-04,0,CDLENGULFING,Bearish,2.5999999999999943,,
5,5104,KPITTECH,20210104,145.2,148.0,142.85,145.45,2237108,2021-01-04,0,,,5.150000000000006,,
5,5110,KPRMILL,20210104,880.0,884.0,869.05,875.0,28332,2021-01-04,0,,,14.950000000000045,,
5,5116,KRBL,20210104,252.5,252.5,246.5,247.5,239150,2021-01-04,0,CDLHIKKAKE,Bearish,6.0,,
5,5122,KREBSBIO,20210104,140.0,141.6,126.4,128.6,137410,2021-01-04,0,CDLHIKKAKE,Bearish,15.199999999999989,,
5,5128,KRIDHANINF,20210104,4.45,4.45,4.1,4.35,180782,2021-01-04,0,,,0.35000000000000053,,
5,5134,KRISHANA,20210104,77.0,77.0,73.15,73.5,1729,2021-01-04,0,,,3.8499999999999943,,
5,5140,KSB,20210104,640.0,664.7,640.0,654.8,28918,2021-01-04,0,CDLHIKKAKE,,24.700000000000045,,
5,5146,KSCL,20210104,522.1,529.65,521.6,526.95,227103,2021-01-04,0,,,8.049999999999955,,
5,5152,KSL,20210104,285.9,295.85,284.35,290.25,392341,2021-01-04,0,CDLHIKKAKE,,11.5,,
5,5158,KTKBANK,20210104,58.95,59.95,58.5,58.8,2471063,2021-01-04,0,,,1.4500000000000028,,
5,5164,KUANTUM,20210104,56.0,56.0,53.35,54.95,24859,2021-01-04,0,,,2.6499999999999986,,
5,5176,L&TFH,20210104,97.9,98.35,95.8,97.25,11890597,2021-01-04,0,,,2.549999999999997,,
5,5182,LALPATHLAB,20210104,2407.25,2460.0,2381.0,2399.45,255915,2021-01-04,0,,,79.0,,
5,5188,LAMBODHARA,20210104,48.75,50.4,47.55,48.4,31518,2021-01-04,0,,,2.8500000000000014,,
5,5194,LAOPALA,20210104,236.3,240.05,233.5,234.45,111684,2021-01-04,0,,,6.550000000000011,,
5,5200,LASA,20210104,85.75,91.05,83.5,88.2,268111,2021-01-04,0,,,7.549999999999997,,
5,5206,LAURUSLABS,20210104,355.7,361.05,350.15,359.3,2636585,2021-01-04,0,,,10.900000000000034,,
5,5212,LAXMIMACH,20210104,4686.0,4765.2,4680.0,4690.95,17584,2021-01-04,0,CDLHIKKAKE,Bearish,85.19999999999982,,
5,5218,LEMONTREE,20210104,43.0,45.35,41.8,44.7,7369656,2021-01-04,0,,,3.5500000000000043,,
5,5224,LFIC,20210104,68.55,74.15,68.55,70.35,1667,2021-01-04,0,,,5.6000000000000085,,
5,5230,LGBBROSLTD,20210104,314.0,316.0,301.45,308.0,118614,2021-01-04,0,,,14.550000000000011,,
5,5248,LIBERTSHOE,20210104,150.4,151.45,147.25,148.1,153575,2021-01-04,0,CDLHIKKAKE,Bullish,4.199999999999989,,
5,5254,LICHSGFIN,20210104,380.0,384.9,376.65,381.7,5326473,2021-01-04,0,,,8.25,,
5,5284,LIKHITHA,20210104,192.8,208.7,187.05,190.2,561562,2021-01-04,0,,,21.649999999999977,,
5,5290,LINCOLN,20210104,245.9,251.9,244.95,248.7,293081,2021-01-04,0,CDLHIKKAKE,Bearish,6.950000000000017,,
5,5296,LINCPEN,20210104,182.75,182.8,178.3,180.5,1577,2021-01-04,0,,,4.5,,
5,5302,LINDEINDIA,20210104,976.0,1002.0,975.55,986.9,95621,2021-01-04,0,,,26.450000000000045,,
5,5326,LOTUSEYE,20210104,35.75,35.95,34.5,34.75,13542,2021-01-04,0,,,1.4500000000000028,,
5,5332,LOVABLE,20210104,93.3,98.0,93.3,95.1,27467,2021-01-04,0,,,4.700000000000003,,
5,5344,LSIL,20210104,0.95,1.0,0.95,1.0,2009048,2021-01-04,0,,,0.050000000000000044,,
5,5350,LT,20210104,1305.0,1322.55,1302.0,1314.6,4014636,2021-01-04,0,CDLHIKKAKE,Bearish,20.549999999999955,,
5,5356,LTI,20210104,3729.6,3909.9,3709.45,3845.35,373949,2021-01-04,0,,,200.45000000000027,,
5,5362,LTTS,20210104,2429.0,2464.0,2415.75,2451.65,158049,2021-01-04,0,,,48.25,,
5,5368,LUMAXIND,20210104,1387.4,1415.0,1365.1,1381.9,4320,2021-01-04,0,,,49.90000000000009,,
5,5374,LUMAXTECH,20210104,124.0,125.95,121.6,122.95,35682,2021-01-04,0,,,4.3500000000000085,,
5,5380,LUPIN,20210104,1009.8,1030.35,1000.65,1026.95,3868020,2021-01-04,0,,,29.699999999999932,,
5,5386,LUXIND,20210104,1664.5,1673.5,1630.0,1654.2,51598,2021-01-04,0,,,43.5,,
5,5398,LYPSAGEMS,20210104,4.75,4.8,4.5,4.8,26949,2021-01-04,0,,,0.2999999999999998,,
5,5404,M&M,20210104,735.0,751.0,727.25,749.1,4547027,2021-01-04,0,,,23.75,,
5,5410,M&MFIN,20210104,180.2,185.9,180.2,185.45,8010002,2021-01-04,0,,,5.700000000000017,,
5,5428,MAANALU,20210104,120.0,130.5,119.0,126.15,137439,2021-01-04,0,,,11.5,,
5,5440,MADHAV,20210104,43.6,45.6,42.05,43.2,52934,2021-01-04,0,,,3.5500000000000043,,
5,5446,MADHUCON,20210104,6.1,6.2,5.7,6.0,39945,2021-01-04,0,,,0.5,,
5,5464,MAGADSUGAR,20210104,116.0,118.9,115.75,117.15,25912,2021-01-04,0,,,3.1500000000000057,,
5,5470,MAGMA,20210104,42.3,42.3,41.0,41.35,368539,2021-01-04,0,CDLHIKKAKE,Bearish,1.2999999999999972,,
5,5476,MAGNUM,20210104,5.0,5.1,4.6,4.95,90244,2021-01-04,0,,,0.5,,
5,5482,MAHABANK,20210104,13.9,14.1,13.4,13.7,3162749,2021-01-04,0,,,0.6999999999999993,,
5,5494,MAHASTEEL,20210104,96.25,98.75,93.2,96.95,25463,2021-01-04,0,,,5.549999999999997,,
5,5500,MAHEPC,20210104,160.55,164.5,158.5,162.05,159781,2021-01-04,0,,,6.0,,
5,5506,MAHESHWARI,20210104,85.55,87.0,85.0,85.5,19876,2021-01-04,0,,,2.0,,
5,5512,MAHINDCIE,20210104,175.0,178.1,173.45,176.85,143299,2021-01-04,0,,,4.650000000000006,,
5,5518,MAHLIFE,20210104,368.4,376.0,363.15,368.25,52401,2021-01-04,0,,,12.850000000000023,,
5,5524,MAHLOG,20210104,423.6,425.0,418.6,423.45,58367,2021-01-04,0,CDLHIKKAKE,Bearish,6.399999999999977,,
5,5530,MAHSCOOTER,20210104,3839.9,3898.9,3796.05,3820.6,5746,2021-01-04,0,,,102.84999999999991,,
5,5536,MAHSEAMLES,20210104,327.9,328.9,319.85,323.75,69383,2021-01-04,0,CDLHIKKAKE,Bearish,9.049999999999955,,
5,5542,MAITHANALL,20210104,582.0,665.9,575.55,652.5,657781,2021-01-04,0,CDLHIKKAKE,Bearish,90.35000000000002,,
5,5554,MALUPAPER,20210104,31.0,31.0,29.6,30.25,16263,2021-01-04,0,,,1.3999999999999986,,
5,5566,MANAKALUCO,20210104,9.0,9.5,8.4,9.3,66382,2021-01-04,0,,,1.0999999999999996,,
5,5572,MANAKCOAT,20210104,8.7,8.7,8.7,8.7,5632,2021-01-04,0,,,0.0,,
5,5578,MANAKSIA,20210104,59.0,61.0,57.7,59.35,121147,2021-01-04,0,,,3.299999999999997,,
5,5584,MANAKSTEEL,20210104,26.9,26.9,26.9,26.9,73374,2021-01-04,0,,,0.0,,
5,5590,MANALIPETC,20210104,36.1,36.5,35.45,35.7,479748,2021-01-04,0,,,1.0499999999999972,,
5,5596,MANAPPURAM,20210104,168.9,172.65,168.7,172.05,6196053,2021-01-04,0,CDLHIKKAKE,,3.950000000000017,,
5,5602,MANGALAM,20210104,140.0,141.95,138.2,139.95,92730,2021-01-04,0,,,3.75,,
5,5608,MANGCHEFER,20210104,50.3,54.0,50.25,52.85,7102853,2021-01-04,0,,,3.75,,
5,5614,MANGLMCEM,20210104,250.0,257.5,244.95,252.6,168523,2021-01-04,0,,,12.550000000000011,,
5,5620,MANGTIMBER,20210104,9.5,10.1,9.35,10.0,14242,2021-01-04,0,,,0.75,,
5,5626,MANINDS,20210104,82.1,84.1,82.1,83.35,223334,2021-01-04,0,CDLHIKKAKE,Bearish,2.0,,
5,5632,MANINFRA,20210104,34.9,34.9,34.0,34.2,393202,2021-01-04,0,CDLHIKKAKE,Bearish,0.8999999999999986,,
5,5638,MANUGRAPH,20210104,13.0,13.05,12.45,13.05,39878,2021-01-04,0,CDL3OUTSIDE,Bullish,0.6000000000000014,,
5,5656,MARATHON,20210104,104.0,104.0,97.1,99.4,12535,2021-01-04,0,,,6.900000000000006,,
5,5662,MARICO,20210104,406.95,419.4,406.95,417.15,3483313,2021-01-04,0,CDLHIKKAKE,Bearish,12.449999999999989,,
5,5668,MARINE,20210104,227.35,231.0,224.25,225.15,65905,2021-01-04,0,,,6.75,,
5,5674,MARKSANS,20210104,61.5,61.95,60.55,60.8,1271266,2021-01-04,0,,,1.4000000000000057,,
5,5680,MARUTI,20210104,7739.0,7755.2,7642.6,7702.3,598645,2021-01-04,0,,,112.59999999999945,,
5,5686,MASFIN,20210104,930.0,941.95,917.75,922.65,32732,2021-01-04,0,,,24.200000000000045,,
5,5695,MASTEK,20210104,1223.0,1252.0,1215.0,1235.25,146378,2021-01-04,0,,,37.0,,
5,5701,MATRIMONY,20210104,926.0,931.0,884.95,896.95,16940,2021-01-04,0,CDLENGULFING,Bearish,46.049999999999955,,
5,5707,MAWANASUG,20210104,34.5,36.0,34.05,35.8,104873,2021-01-04,0,,,1.9500000000000028,,
5,5713,MAXHEALTH,20210104,145.8,145.8,141.1,141.75,224090,2021-01-04,0,,,4.700000000000017,,
5,5719,MAXIND,20210104,61.55,63.4,61.55,62.05,490075,2021-01-04,0,,,1.8500000000000014,,
5,5725,MAXVIL,20210104,44.6,46.35,43.2,45.5,512901,2021-01-04,0,,,3.1499999999999986,,
5,5731,MAYURUNIQ,20210104,306.65,309.85,299.0,307.5,112684,2021-01-04,0,,,10.850000000000023,,
5,5737,MAZDA,20210104,514.0,524.85,510.5,519.65,5170,2021-01-04,0,,,14.350000000000023,,
5,5743,MAZDOCK,20210104,229.0,231.7,224.0,227.3,2149446,2021-01-04,0,,,7.699999999999989,,
5,5761,MBLINFRA,20210104,25.5,25.5,23.1,23.1,940757,2021-01-04,0,CDLENGULFING,Bearish,2.3999999999999986,,
5,5767,MCDHOLDING,20210104,33.25,34.5,32.5,33.3,21838,2021-01-04,0,,,2.0,,
5,5773,MCDOWELL-N,20210104,581.0,590.75,581.0,584.35,1812702,2021-01-04,0,,,9.75,,
5,5779,MCL,20210104,97.65,101.0,96.0,98.0,23145,2021-01-04,0,CDLHIKKAKE,Bearish,5.0,,
5,5785,MCLEODRUSS,20210104,24.0,24.3,22.75,23.25,832300,2021-01-04,0,,,1.5500000000000007,,
5,5791,MCX,20210104,1757.0,1794.7,1746.9,1784.3,215222,2021-01-04,0,CDLHIKKAKE,Bearish,47.799999999999955,,
5,5797,MEGASOFT,20210104,12.45,12.45,12.45,12.45,48184,2021-01-04,0,,,0.0,,
5,5803,MEGH,20210104,83.0,83.25,81.55,82.2,735515,2021-01-04,0,,,1.7000000000000028,,
5,5809,MENONBE,20210104,50.9,51.4,49.5,50.95,36440,2021-01-04,0,,,1.8999999999999986,,
5,5815,MEP,20210104,19.0,20.45,19.0,19.3,498774,2021-01-04,0,CDLHIKKAKE,Bearish,1.4499999999999993,,
5,5833,METROPOLIS,20210104,2034.95,2059.85,2015.0,2051.7,94104,2021-01-04,0,,,44.84999999999991,,
5,5839,MFSL,20210104,690.75,697.5,680.1,689.3,1100430,2021-01-04,0,,,17.399999999999977,,
5,5845,MGEL,20210104,49.45,49.45,43.25,46.35,4285,2021-01-04,0,,,6.200000000000003,,
5,5851,MGL,20210104,1065.0,1084.75,1060.1,1083.35,617427,2021-01-04,0,CDLHIKKAKE,Bearish,24.65000000000009,,
5,5857,MHRIL,20210104,214.45,217.65,210.0,210.75,403509,2021-01-04,0,,,7.650000000000006,,
5,5869,MIDHANI,20210104,201.0,203.0,198.6,201.8,494859,2021-01-04,0,,,4.400000000000006,,
5,5875,MINDACORP,20210104,91.6,93.7,90.05,93.0,1068595,2021-01-04,0,,,3.6500000000000057,,
5,5881,MINDAIND,20210104,399.9,406.6,399.0,405.3,86405,2021-01-04,0,,,7.600000000000023,,
5,5887,MINDTECK,20210104,61.9,61.95,56.05,56.05,103625,2021-01-04,0,,,5.900000000000006,,
5,5893,MINDTREE,20210104,1669.0,1698.9,1657.05,1689.2,949815,2021-01-04,0,,,41.850000000000136,,
5,5905,MIRZAINT,20210104,56.05,56.85,55.4,55.7,315311,2021-01-04,0,CDLHIKKAKE,Bearish,1.4500000000000028,,
5,5911,MITTAL,20210104,12.4,12.4,12.4,12.4,49236,2021-01-04,0,,,0.0,,
5,5917,MMFL,20210104,436.95,437.0,420.1,428.45,9459,2021-01-04,0,,,16.899999999999977,,
5,5923,MMP,20210104,82.95,83.95,81.1,83.0,13269,2021-01-04,0,,,2.8500000000000085,,
5,5929,MMTC,20210104,30.5,31.0,29.55,30.0,12929974,2021-01-04,0,,,1.4499999999999993,,
2,5938,MOHITIND,20201231,6.25,6.25,6.25,6.25,3880,2020-12-31,0,,,0.0,,
5,5950,MOIL,20210104,146.4,149.9,144.2,148.5,917325,2021-01-04,0,,,5.700000000000017,,
5,5956,MOLDTECH,20210104,52.6,53.5,49.9,52.0,20516,2021-01-04,0,,,3.6000000000000014,,
5,5962,MOLDTKPAC,20210104,285.35,285.35,278.5,280.5,24586,2021-01-04,0,,,6.850000000000023,,
5,5968,MONTECARLO,20210104,256.0,257.8,251.1,253.5,38173,2021-01-04,0,,,6.700000000000017,,
5,5974,MORARJEE,20210104,14.7,14.7,13.45,14.4,25729,2021-01-04,0,,,1.25,,
5,5980,MOREPENLAB,20210104,30.7,31.2,30.15,30.35,2253713,2021-01-04,0,,,1.0500000000000007,,
5,5986,MOTHERSUMI,20210104,165.5,167.9,163.25,165.55,7258178,2021-01-04,0,,,4.650000000000006,,
5,5992,MOTILALOFS,20210104,624.0,624.9,612.0,618.3,151410,2021-01-04,0,,,12.899999999999977,,
5,5998,MOTOGENFIN,20210104,20.15,21.3,20.15,21.0,45329,2021-01-04,0,CDLENGULFING,Bullish,1.1500000000000021,,
5,6004,MPHASIS,20210104,1550.0,1557.0,1505.0,1519.35,389716,2021-01-04,0,,,52.0,,
5,6010,MPSLTD,20210104,371.0,380.0,365.25,372.25,45951,2021-01-04,0,,,14.75,,
5,6016,MRF,20210104,76200.65,78900.0,75900.0,78402.2,28145,2021-01-04,0,CDLHIKKAKE,Bearish,3000.0,,
5,6028,MRPL,20210104,36.3,36.9,36.0,36.3,1743156,2021-01-04,0,,,0.8999999999999986,,
5,6034,MSPL,20210104,8.15,8.2,7.5,7.65,171528,2021-01-04,0,,,0.6999999999999993,,
5,6040,MSTCLTD,20210104,177.0,179.45,172.5,175.15,1053898,2021-01-04,0,,,6.949999999999989,,
5,6046,MTEDUCARE,20210104,9.2,9.2,9.0,9.05,372545,2021-01-04,0,,,0.1999999999999993,,
5,6052,MTNL,20210104,13.9,14.2,13.6,13.7,2011690,2021-01-04,0,CDL3OUTSIDE,Bearish,0.5999999999999996,,
5,6058,MUKANDENGG,20210104,13.85,13.85,13.25,13.45,8384,2021-01-04,0,,,0.5999999999999996,,
5,6064,MUKANDLTD,20210104,66.25,66.9,64.4,64.65,78432,2021-01-04,0,CDLHIKKAKE,Bullish,2.5,,
5,6070,MUKTAARTS,20210104,32.75,34.15,32.75,33.95,33982,2021-01-04,0,,,1.3999999999999986,,
5,6076,MUNJALAU,20210104,60.45,61.1,60.1,60.6,242351,2021-01-04,0,,,1.0,,
5,6082,MUNJALSHOW,20210104,142.4,144.5,142.0,142.6,26021,2021-01-04,0,,,2.5,,
5,6088,MURUDCERA,20210104,22.35,22.9,21.95,22.2,180104,2021-01-04,0,,,0.9499999999999993,,
5,6094,MUTHOOTCAP,20210104,411.0,420.0,405.05,417.85,68546,2021-01-04,0,CDLHIKKAKE,Bearish,14.949999999999989,,
5,6100,MUTHOOTFIN,20210104,1222.9,1263.0,1220.0,1244.15,3030142,2021-01-04,0,CDLHIKKAKE,Bearish,43.0,,
5,6112,NACLIND,20210104,46.5,47.5,44.15,45.05,194590,2021-01-04,0,,,3.3500000000000014,,
5,6118,NAGAFERT,20210104,5.25,5.45,5.2,5.3,264963,2021-01-04,0,CDLHIKKAKE,Bearish,0.25,,
4,6123,NAGREEKCAP,20210104,6.55,6.55,5.95,6.5,1461,2021-01-04,0,,,0.5999999999999996,,
5,6129,NAGREEKEXP,20210104,22.5,24.25,22.5,24.25,81433,2021-01-04,0,,,1.75,,
5,6135,NAHARCAP,20210104,86.6,92.5,86.6,89.2,7255,2021-01-04,0,,,5.900000000000006,,
5,6141,NAHARINDUS,20210104,47.95,48.55,45.0,48.55,33569,2021-01-04,0,,,3.549999999999997,,
5,6147,NAHARPOLY,20210104,95.0,97.75,91.5,92.75,79441,2021-01-04,0,,,6.25,,
5,6153,NAHARSPING,20210104,78.65,80.05,77.05,80.05,70014,2021-01-04,0,,,3.0,,
5,6159,NAM-INDIA,20210104,306.05,314.65,304.0,311.7,1735015,2021-01-04,0,,,10.649999999999977,,
5,6165,NATCOPHARM,20210104,972.0,974.6,961.0,968.8,367721,2021-01-04,0,CDLHIKKAKE,Bullish,13.600000000000023,,
5,6171,NATHBIOGEN,20210104,273.0,280.0,270.1,275.0,273561,2021-01-04,0,,,9.899999999999977,,
5,6177,NATIONALUM,20210104,45.0,47.45,45.0,47.05,41266200,2021-01-04,0,,,2.450000000000003,,
5,6189,NAUKRI,20210104,4760.25,4850.0,4737.55,4832.65,703591,2021-01-04,0,,,112.44999999999982,,
5,6195,NAVINFLUOR,20210104,2635.15,2665.0,2600.1,2642.35,80811,2021-01-04,0,,,64.90000000000009,,
5,6201,NAVKARCORP,20210104,43.65,46.95,43.3,46.7,4450430,2021-01-04,0,,,3.6500000000000057,,
5,6207,NAVNETEDUL,20210104,86.5,87.0,84.95,85.75,205989,2021-01-04,0,,,2.049999999999997,,
5,6213,NBCC,20210104,30.55,31.1,30.0,30.85,14656754,2021-01-04,0,,,1.1000000000000014,,
5,6219,NBIFIN,20210104,1699.0,1699.0,1605.55,1661.0,516,2021-01-04,0,CDLENGULFING,Bearish,93.45000000000005,,
5,6225,NBVENTURES,20210104,63.3,63.95,61.5,63.0,1655120,2021-01-04,0,,,2.450000000000003,,
5,6231,NCC,20210104,61.5,64.2,61.1,63.85,20678839,2021-01-04,0,,,3.1000000000000014,,
5,6237,NCLIND,20210104,150.0,152.0,146.2,147.95,209999,2021-01-04,0,CDLHIKKAKE,Bullish,5.800000000000011,,
5,6249,NDGL,20210104,816.0,967.3,816.0,944.55,9173,2021-01-04,0,,,151.29999999999995,,
5,6255,NDL,20210104,27.75,29.3,27.45,28.0,77322,2021-01-04,0,CDLHIKKAKE,,1.8500000000000014,,
5,6261,NDRAUTO,20210104,261.9,262.0,250.05,255.65,23550,2021-01-04,0,,,11.949999999999989,,
5,6267,NDTV,20210104,43.6,43.6,40.95,41.1,129283,2021-01-04,0,,,2.6499999999999986,,
5,6273,NECCLTD,20210104,9.7,9.7,9.3,9.55,58541,2021-01-04,0,,,0.3999999999999986,,
5,6279,NECLIFE,20210104,23.25,24.35,23.25,23.55,811059,2021-01-04,0,CDLHIKKAKE,Bearish,1.1000000000000014,,
5,6285,NELCAST,20210104,63.25,63.45,62.1,62.45,55988,2021-01-04,0,,,1.3500000000000014,,
5,6291,NELCO,20210104,199.7,202.35,195.7,197.6,96514,2021-01-04,0,,,6.650000000000006,,
5,6297,NEOGEN,20210104,735.5,747.35,730.0,742.25,31744,2021-01-04,0,,,17.350000000000023,,
5,6303,NESCO,20210104,556.5,562.0,550.0,557.75,100279,2021-01-04,0,CDLHIKKAKE,Bearish,12.0,,
5,6309,NESTLEIND,20210104,18495.0,18630.0,18329.75,18377.95,62035,2021-01-04,0,CDLENGULFING,Bearish,300.25,,
5,6363,NETWORK18,20210104,36.7,37.75,36.15,36.85,2939345,2021-01-04,0,,,1.6000000000000014,,
5,6369,NEULANDLAB,20210104,1095.0,1109.0,1090.0,1092.6,36852,2021-01-04,0,,,19.0,,
5,6375,NEWGEN,20210104,277.7,277.75,266.65,273.3,51144,2021-01-04,0,,,11.100000000000023,,
5,6381,NEXTMEDIA,20210104,6.25,6.45,5.95,6.4,8597,2021-01-04,0,,,0.5,,
5,6387,NFL,20210104,37.9,38.35,37.5,37.9,881425,2021-01-04,0,,,0.8500000000000014,,
5,6393,NH,20210104,454.8,455.0,438.0,445.6,194964,2021-01-04,0,CDLENGULFING,Bearish,17.0,,
5,6399,NHPC,20210104,23.35,24.75,23.15,24.6,27770978,2021-01-04,0,,,1.6000000000000014,,
5,6405,NIACL,20210104,131.65,131.65,128.25,129.65,361220,2021-01-04,0,,,3.4000000000000057,,
5,6793,NIITLTD,20210104,202.95,205.9,200.25,204.75,850697,2021-01-04,0,,,5.650000000000006,,
5,6811,NILKAMAL,20210104,1521.0,1563.9,1505.0,1525.0,24235,2021-01-04,0,,,58.90000000000009,,
5,6817,NIPPOBATRY,20210104,735.0,735.0,698.05,713.85,5171,2021-01-04,0,,,36.950000000000045,,
5,6823,NIRAJ,20210104,47.15,49.5,47.05,48.3,63940,2021-01-04,0,,,2.450000000000003,,
5,6829,NITCO,20210104,26.15,26.65,26.0,26.15,42330,2021-01-04,0,,,0.6499999999999986,,
5,6835,NITINSPIN,20210104,71.05,75.6,71.05,75.55,128313,2021-01-04,0,CDLHIKKAKE,,4.549999999999997,,
5,6841,NKIND,20210104,21.0,21.45,20.4,21.0,660,2021-01-04,0,,,1.0500000000000007,,
5,6847,NLCINDIA,20210104,56.0,56.75,55.85,56.1,972656,2021-01-04,0,CDLHIKKAKE,Bearish,0.8999999999999986,,
5,6853,NMDC,20210104,118.05,123.15,117.5,122.4,20098842,2021-01-04,0,CDLHIKKAKE,Bearish,5.650000000000006,,
5,6859,NOCIL,20210104,152.2,164.0,149.0,160.4,7555826,2021-01-04,0,,,15.0,,
5,6865,NOIDATOLL,20210104,6.95,6.95,6.55,6.7,87118,2021-01-04,0,,,0.40000000000000036,,
5,6871,NORBTEAEXP,20210104,9.2,9.2,8.95,9.15,6156,2021-01-04,0,,,0.25,,
5,6877,NOVARTIND,20210104,692.75,697.0,686.0,691.5,10530,2021-01-04,0,,,11.0,,
5,6889,NRAIL,20210104,232.5,233.5,219.0,227.2,140254,2021-01-04,0,,,14.5,,
5,6895,NRBBEARING,20210104,100.6,101.75,98.5,99.35,461553,2021-01-04,0,CDL3OUTSIDE,Bearish,3.25,,
5,6949,NSIL,20210104,986.05,995.0,962.05,983.25,2840,2021-01-04,0,,,32.950000000000045,,
5,6955,NTL,20210104,1.25,1.3,1.2,1.25,89790,2021-01-04,0,,,0.10000000000000009,,
5,6961,NTPC,20210104,99.75,100.0,98.5,99.05,22325584,2021-01-04,0,CDLHIKKAKE,Bullish,1.5,,
5,6967,NUCLEUS,20210104,628.0,628.05,605.25,612.4,86005,2021-01-04,0,,,22.799999999999955,,
5,6973,NXTDIGITAL,20210104,562.05,609.0,542.35,593.6,21159,2021-01-04,0,CDLHIKKAKE,Bearish,66.64999999999998,,
5,6979,OAL,20210104,564.7,567.5,547.0,552.1,15203,2021-01-04,0,CDLENGULFING,Bearish,20.5,,
5,6985,OBEROIRLTY,20210104,586.8,597.0,580.8,590.1,280636,2021-01-04,0,,,16.200000000000045,,
5,6991,OCCL,20210104,865.0,885.8,850.0,871.5,32673,2021-01-04,0,,,35.799999999999955,,
5,6997,OFSS,20210104,3255.0,3410.0,3250.2,3370.55,181968,2021-01-04,0,CDL3OUTSIDE,Bullish,159.80000000000018,,
5,7003,OIL,20210104,109.95,112.7,109.85,112.35,2130421,2021-01-04,0,CDLHIKKAKE,Bearish,2.8500000000000085,,
5,7011,OLECTRA,20210104,136.4,137.05,131.4,132.65,536531,2021-01-04,0,,,5.650000000000006,,
